,human_suggested_id,address1,address2,address3,country,fulladdress,assetdescription,additionalassetdescription,receiversfirm,concat,concat_clean,token,token_clean,label
739,,Tower Building,Union Street,Liverpool L3 1BH,Great Britain,"Tower Building, Union Street, Liverpool L3 1BH, Great Britain",Residential,,GVA,"Tower Building Union Street Liverpool L3 1BH Great Britain Tower Building, Union Street, Liverpool L3 1BH, Great Britain Residential nan GVA","tower building union street liverpool l3 1bh great britain tower building, union street, liverpool l3 1bh, great britain residential  gva","['tower', 'building', 'union', 'street', 'liverpool', 'l3', '1bh', 'great', 'britain', 'tower', 'building', ',', 'union', 'street', ',', 'liverpool', 'l3', '1bh', ',', 'great', 'britain', 'residential', 'gva']",tower building union street liverpool l3 1bh great britain tower building union street liverpool l3 1bh great britain residential gva,13
740,,Sefton Street,Toxeth,Liverpool L8 5SY,Great Britain,"Sefton Street, Toxeth, Liverpool L8 5SY, Great Britain",Development - Not Commenced,,MCR,"Sefton Street Toxeth Liverpool L8 5SY Great Britain Sefton Street, Toxeth, Liverpool L8 5SY, Great Britain Development - Not Commenced nan MCR","sefton street toxeth liverpool l8 5sy great britain sefton street, toxeth, liverpool l8 5sy, great britain development - not commenced  mcr","['sefton', 'street', 'toxeth', 'liverpool', 'l8', '5sy', 'great', 'britain', 'sefton', 'street', ',', 'toxeth', ',', 'liverpool', 'l8', '5sy', ',', 'great', 'britain', 'development', '-', 'not', 'commenced', 'mcr']",sefton street toxeth liverpool l8 5sy great britain sefton street toxeth liverpool l8 5sy great britain development not commenced mcr,13
772,,"Taplow Paper Mill,
Taplow Lane",Taplow,Maidenhead,Great Britain,"Taplow Paper Mill,
Taplow Lane, Taplow, Maidenhead, Great Britain",Development - Not Commenced,,BDO LLP,"Taplow Paper Mill,
Taplow Lane Taplow Maidenhead Great Britain Taplow Paper Mill,
Taplow Lane, Taplow, Maidenhead, Great Britain Development - Not Commenced nan BDO LLP","taplow paper mill, taplow lane taplow maidenhead great britain taplow paper mill, taplow lane, taplow, maidenhead, great britain development - not commenced  bdo llp","['taplow', 'paper', 'mill', ',', 'taplow', 'lane', 'taplow', 'maidenhead', 'great', 'britain', 'taplow', 'paper', 'mill', ',', 'taplow', 'lane', ',', 'taplow', ',', 'maidenhead', ',', 'great', 'britain', 'development', '-', 'not', 'commenced', 'bdo', 'llp']",taplow paper mill taplow lane taplow maidenhead great britain taplow paper mill taplow lane taplow maidenhead great britain development not commenced bdo llp,13
773,,Hall Moss Road,Blackley,Manchester,Great Britain,"Hall Moss Road, Blackley, Manchester, Great Britain",Development - Not Commenced,,BDO LLP,"Hall Moss Road Blackley Manchester Great Britain Hall Moss Road, Blackley, Manchester, Great Britain Development - Not Commenced nan BDO LLP","hall moss road blackley manchester great britain hall moss road, blackley, manchester, great britain development - not commenced  bdo llp","['hall', 'moss', 'road', 'blackley', 'manchester', 'great', 'britain', 'hall', 'moss', 'road', ',', 'blackley', ',', 'manchester', ',', 'great', 'britain', 'development', '-', 'not', 'commenced', 'bdo', 'llp']",hall moss road blackley manchester great britain hall moss road blackley manchester great britain development not commenced bdo llp,13
774,,"Lincoln Gate, Red
Bank",,Manchester M4 4AD,Great Britain,"Lincoln Gate, Red
Bank, Manchester M4 4AD, Great Britain",Residential,,KPMG,"Lincoln Gate, Red
Bank nan Manchester M4 4AD Great Britain Lincoln Gate, Red
Bank, Manchester M4 4AD, Great Britain Residential nan KPMG","lincoln gate, red bank  manchester m4 4ad great britain lincoln gate, red bank, manchester m4 4ad, great britain residential  kpmg","['lincoln', 'gate', ',', 'red', 'bank', 'manchester', 'm4', '4ad', 'great', 'britain', 'lincoln', 'gate', ',', 'red', 'bank', ',', 'manchester', 'm4', '4ad', ',', 'great', 'britain', 'residential', 'kpmg']",lincoln gate red bank manchester m4 4ad great britain lincoln gate red bank manchester m4 4ad great britain residential kpmg,13
777,,Edward Benefer Way,Kings Lynn,"Norfolk, PO30 2ND",Great Britain,"Edward Benefer Way, Kings Lynn, Norfolk, PO30 2ND, Great Britain",Development - Not Commenced,,Allsop LLP,"Edward Benefer Way Kings Lynn Norfolk, PO30 2ND Great Britain Edward Benefer Way, Kings Lynn, Norfolk, PO30 2ND, Great Britain Development - Not Commenced nan Allsop LLP","edward benefer way kings lynn norfolk, po30 2nd great britain edward benefer way, kings lynn, norfolk, po30 2nd, great britain development - not commenced  allsop llp","['edward', 'benefer', 'way', 'kings', 'lynn', 'norfolk', ',', 'po30', '2nd', 'great', 'britain', 'edward', 'benefer', 'way', ',', 'kings', 'lynn', ',', 'norfolk', ',', 'po30', '2nd', ',', 'great', 'britain', 'development', '-', 'not', 'commenced', 'allsop', 'llp']",edward benefer way kings lynn norfolk po30 2nd great britain edward benefer way kings lynn norfolk po30 2nd great britain development not commenced allsop llp,13
784,,Turpin Avenue,,Romford,Great Britain,"Turpin Avenue, Romford, Great Britain",Retail,,GVA,"Turpin Avenue nan Romford Great Britain Turpin Avenue, Romford, Great Britain Retail nan GVA","turpin avenue  romford great britain turpin avenue, romford, great britain retail  gva","['turpin', 'avenue', 'romford', 'great', 'britain', 'turpin', 'avenue', ',', 'romford', ',', 'great', 'britain', 'retail', 'gva']",turpin avenue romford great britain turpin avenue romford great britain retail gva,13
785,,"Angel Way Retail
Park",St. Edwards Way,Romford RM11JN,Great Britain,"Angel Way Retail
Park, St. Edwards Way, Romford RM11JN, Great Britain",Development - Not Commenced,,RSM Tenon Recovery,"Angel Way Retail
Park St. Edwards Way Romford RM11JN Great Britain Angel Way Retail
Park, St. Edwards Way, Romford RM11JN, Great Britain Development - Not Commenced nan RSM Tenon Recovery","angel way retail park st. edwards way romford rm11jn great britain angel way retail park, st. edwards way, romford rm11jn, great britain development - not commenced  rsm tenon recovery","['angel', 'way', 'retail', 'park', 'st.', 'edwards', 'way', 'romford', 'rm11jn', 'great', 'britain', 'angel', 'way', 'retail', 'park', ',', 'st.', 'edwards', 'way', ',', 'romford', 'rm11jn', ',', 'great', 'britain', 'development', '-', 'not', 'commenced', 'rsm', 'tenon', 'recovery']",angel way retail park st. edwards way romford rm11jn great britain angel way retail park st. edwards way romford rm11jn great britain development not commenced rsm tenon recovery,13
786,,Regent Street,,"Rugby, CV21 2PY",Great Britain,"Regent Street, Rugby, CV21 2PY, Great Britain",Development - Not Commenced,,Allsop LLP,"Regent Street nan Rugby, CV21 2PY Great Britain Regent Street, Rugby, CV21 2PY, Great Britain Development - Not Commenced nan Allsop LLP","regent street  rugby, cv21 2py great britain regent street, rugby, cv21 2py, great britain development - not commenced  allsop llp","['regent', 'street', 'rugby', ',', 'cv21', '2py', 'great', 'britain', 'regent', 'street', ',', 'rugby', ',', 'cv21', '2py', ',', 'great', 'britain', 'development', '-', 'not', 'commenced', 'allsop', 'llp']",regent street rugby cv21 2py great britain regent street rugby cv21 2py great britain development not commenced allsop llp,13
787,,"Thaxted Road,",Saffron Walden,"Saffron Walden, SB10",Great Britain,"Thaxted Road,, Saffron Walden, Saffron Walden, SB10, Great Britain",Mixed Use,,Capita Symonds,"Thaxted Road, Saffron Walden Saffron Walden, SB10 Great Britain Thaxted Road,, Saffron Walden, Saffron Walden, SB10, Great Britain Mixed Use nan Capita Symonds","thaxted road, saffron walden saffron walden, sb10 great britain thaxted road,, saffron walden, saffron walden, sb10, great britain mixed use  capita symonds","['thaxted', 'road', ',', 'saffron', 'walden', 'saffron', 'walden', ',', 'sb10', 'great', 'britain', 'thaxted', 'road,', ',', 'saffron', 'walden', ',', 'saffron', 'walden', ',', 'sb10', ',', 'great', 'britain', 'mixed', 'use', 'capita', 'symonds']","thaxted road saffron walden saffron walden sb10 great britain thaxted road, saffron walden saffron walden sb10 great britain mixed use capita symonds",13
788,,Premises at,Chapel Street,Salford M3,Great Britain,"Premises at, Chapel Street, Salford M3, Great Britain",Other,6 car parking spaces,GVA,"Premises at Chapel Street Salford M3 Great Britain Premises at, Chapel Street, Salford M3, Great Britain Other 6 car parking spaces GVA","premises at chapel street salford m3 great britain premises at, chapel street, salford m3, great britain other 6 car parking spaces gva","['premises', 'at', 'chapel', 'street', 'salford', 'm3', 'great', 'britain', 'premises', 'at', ',', 'chapel', 'street', ',', 'salford', 'm3', ',', 'great', 'britain', 'other', '6', 'car', 'parking', 'spaces', 'gva']",premises at chapel street salford m3 great britain premises at chapel street salford m3 great britain other 6 car parking spaces gva,13
789,,Premises at,Sillivan Way,Salford M3,Great Britain,"Premises at, Sillivan Way, Salford M3, Great Britain",Development - Not Commenced,,GVA,"Premises at Sillivan Way Salford M3 Great Britain Premises at, Sillivan Way, Salford M3, Great Britain Development - Not Commenced nan GVA","premises at sillivan way salford m3 great britain premises at, sillivan way, salford m3, great britain development - not commenced  gva","['premises', 'at', 'sillivan', 'way', 'salford', 'm3', 'great', 'britain', 'premises', 'at', ',', 'sillivan', 'way', ',', 'salford', 'm3', ',', 'great', 'britain', 'development', '-', 'not', 'commenced', 'gva']",premises at sillivan way salford m3 great britain premises at sillivan way salford m3 great britain development not commenced gva,13
790,,Land at Greengate,,Salford M3,Great Britain,"Land at Greengate, Salford M3, Great Britain",Development - Not Commenced,,GVA,"Land at Greengate nan Salford M3 Great Britain Land at Greengate, Salford M3, Great Britain Development - Not Commenced nan GVA","land at greengate  salford m3 great britain land at greengate, salford m3, great britain development - not commenced  gva","['land', 'at', 'greengate', 'salford', 'm3', 'great', 'britain', 'land', 'at', 'greengate', ',', 'salford', 'm3', ',', 'great', 'britain', 'development', '-', 'not', 'commenced', 'gva']",land at greengate salford m3 great britain land at greengate salford m3 great britain development not commenced gva,13
791,,"The
Gateway, Broughton
Road",,Salford M6 6LS,Great Britain,"The
Gateway, Broughton
Road, Salford M6 6LS, Great Britain",Residential,,KPMG,"The
Gateway, Broughton
Road nan Salford M6 6LS Great Britain The
Gateway, Broughton
Road, Salford M6 6LS, Great Britain Residential nan KPMG","the gateway, broughton road  salford m6 6ls great britain the gateway, broughton road, salford m6 6ls, great britain residential  kpmg","['the', 'gateway', ',', 'broughton', 'road', 'salford', 'm6', '6ls', 'great', 'britain', 'the', 'gateway', ',', 'broughton', 'road', ',', 'salford', 'm6', '6ls', ',', 'great', 'britain', 'residential', 'kpmg']",the gateway broughton road salford m6 6ls great britain the gateway broughton road salford m6 6ls great britain residential kpmg,13
792,,"The
Maypole, Broughton
Road",,Salford M6 6LS,Great Britain,"The
Maypole, Broughton
Road, Salford M6 6LS, Great Britain",Residential,,KPMG,"The
Maypole, Broughton
Road nan Salford M6 6LS Great Britain The
Maypole, Broughton
Road, Salford M6 6LS, Great Britain Residential nan KPMG","the maypole, broughton road  salford m6 6ls great britain the maypole, broughton road, salford m6 6ls, great britain residential  kpmg","['the', 'maypole', ',', 'broughton', 'road', 'salford', 'm6', '6ls', 'great', 'britain', 'the', 'maypole', ',', 'broughton', 'road', ',', 'salford', 'm6', '6ls', ',', 'great', 'britain', 'residential', 'kpmg']",the maypole broughton road salford m6 6ls great britain the maypole broughton road salford m6 6ls great britain residential kpmg,13
796,,Watling Street West,,Towcester,Great Britain,"Watling Street West, Towcester, Great Britain",Development - Commenced,,Allsop LLP,"Watling Street West nan Towcester Great Britain Watling Street West, Towcester, Great Britain Development - Commenced nan Allsop LLP","watling street west  towcester great britain watling street west, towcester, great britain development - commenced  allsop llp","['watling', 'street', 'west', 'towcester', 'great', 'britain', 'watling', 'street', 'west', ',', 'towcester', ',', 'great', 'britain', 'development', '-', 'commenced', 'allsop', 'llp']",watling street west towcester great britain watling street west towcester great britain development commenced allsop llp,13
797,,Land at,Forest Hall,Tyne & Wear,Great Britain,"Land at, Forest Hall, Tyne & Wear, Great Britain",Development - Not Commenced,,BDO LLP,"Land at Forest Hall Tyne & Wear Great Britain Land at, Forest Hall, Tyne & Wear, Great Britain Development - Not Commenced nan BDO LLP","land at forest hall tyne & wear great britain land at, forest hall, tyne & wear, great britain development - not commenced  bdo llp","['land', 'at', 'forest', 'hall', 'tyne', '&', 'wear', 'great', 'britain', 'land', 'at', ',', 'forest', 'hall', ',', 'tyne', '&', 'wear', ',', 'great', 'britain', 'development', '-', 'not', 'commenced', 'bdo', 'llp']",land at forest hall tyne wear great britain land at forest hall tyne wear great britain development not commenced bdo llp,13
804,,Upton Road,,"Watford, WD18 0",Great Britain,"Upton Road, Watford, WD18 0, Great Britain",Office,,Capita Symonds,"Upton Road nan Watford, WD18 0 Great Britain Upton Road, Watford, WD18 0, Great Britain Office nan Capita Symonds","upton road  watford, wd18 0 great britain upton road, watford, wd18 0, great britain office  capita symonds","['upton', 'road', 'watford', ',', 'wd18', '0', 'great', 'britain', 'upton', 'road', ',', 'watford', ',', 'wd18', '0', ',', 'great', 'britain', 'office', 'capita', 'symonds']",upton road watford wd18 0 great britain upton road watford wd18 0 great britain office capita symonds,13
805,,Upton Road,,"Watford, WD18 0",Great Britain,"Upton Road, Watford, WD18 0, Great Britain",Residential,,Capita Symonds,"Upton Road nan Watford, WD18 0 Great Britain Upton Road, Watford, WD18 0, Great Britain Residential nan Capita Symonds","upton road  watford, wd18 0 great britain upton road, watford, wd18 0, great britain residential  capita symonds","['upton', 'road', 'watford', ',', 'wd18', '0', 'great', 'britain', 'upton', 'road', ',', 'watford', ',', 'wd18', '0', ',', 'great', 'britain', 'residential', 'capita', 'symonds']",upton road watford wd18 0 great britain upton road watford wd18 0 great britain residential capita symonds,13
806,,Glastonbury Road,,"Wells, BA5 1TP",Great Britain,"Glastonbury Road, Wells, BA5 1TP, Great Britain",Development - Not Commenced,,Allsop LLP,"Glastonbury Road nan Wells, BA5 1TP Great Britain Glastonbury Road, Wells, BA5 1TP, Great Britain Development - Not Commenced nan Allsop LLP","glastonbury road  wells, ba5 1tp great britain glastonbury road, wells, ba5 1tp, great britain development - not commenced  allsop llp","['glastonbury', 'road', 'wells', ',', 'ba5', '1tp', 'great', 'britain', 'glastonbury', 'road', ',', 'wells', ',', 'ba5', '1tp', ',', 'great', 'britain', 'development', '-', 'not', 'commenced', 'allsop', 'llp']",glastonbury road wells ba5 1tp great britain glastonbury road wells ba5 1tp great britain development not commenced allsop llp,13
808,,Bishopric,Horsham,"West Sussex, RH12",Great Britain,"Bishopric, Horsham, West Sussex, RH12, Great Britain",Office,,BDO LLP,"Bishopric Horsham West Sussex, RH12 Great Britain Bishopric, Horsham, West Sussex, RH12, Great Britain Office nan BDO LLP","bishopric horsham west sussex, rh12 great britain bishopric, horsham, west sussex, rh12, great britain office  bdo llp","['bishopric', 'horsham', 'west', 'sussex', ',', 'rh12', 'great', 'britain', 'bishopric', ',', 'horsham', ',', 'west', 'sussex', ',', 'rh12', ',', 'great', 'britain', 'office', 'bdo', 'llp']",bishopric horsham west sussex rh12 great britain bishopric horsham west sussex rh12 great britain office bdo llp,13
810,,"Trencherfield Mill,
Heritage Way",,Wigan WN3 4BE,Great Britain,"Trencherfield Mill,
Heritage Way, Wigan WN3 4BE, Great Britain",Residential,,KPMG,"Trencherfield Mill,
Heritage Way nan Wigan WN3 4BE Great Britain Trencherfield Mill,
Heritage Way, Wigan WN3 4BE, Great Britain Residential nan KPMG","trencherfield mill, heritage way  wigan wn3 4be great britain trencherfield mill, heritage way, wigan wn3 4be, great britain residential  kpmg","['trencherfield', 'mill', ',', 'heritage', 'way', 'wigan', 'wn3', '4be', 'great', 'britain', 'trencherfield', 'mill', ',', 'heritage', 'way', ',', 'wigan', 'wn3', '4be', ',', 'great', 'britain', 'residential', 'kpmg']",trencherfield mill heritage way wigan wn3 4be great britain trencherfield mill heritage way wigan wn3 4be great britain residential kpmg,13
814,,"Certain Units at
Sugarmill Square,
Eccles New Road",,"Salford, M5 5EB",Great Britain,"Certain Units at
Sugarmill Square,
Eccles New Road, , Salford, M5 5EB, Great Britain",Residential,,KPMG,"Certain Units at
Sugarmill Square,
Eccles New Road nan Salford, M5 5EB Great Britain Certain Units at
Sugarmill Square,
Eccles New Road, , Salford, M5 5EB, Great Britain Residential nan KPMG","certain units at sugarmill square, eccles new road  salford, m5 5eb great britain certain units at sugarmill square, eccles new road, , salford, m5 5eb, great britain residential  kpmg","['certain', 'units', 'at', 'sugarmill', 'square', ',', 'eccles', 'new', 'road', 'salford', ',', 'm5', '5eb', 'great', 'britain', 'certain', 'units', 'at', 'sugarmill', 'square', ',', 'eccles', 'new', 'road', ',', ',', 'salford', ',', 'm5', '5eb', ',', 'great', 'britain', 'residential', 'kpmg']",certain units at sugarmill square eccles new road salford m5 5eb great britain certain units at sugarmill square eccles new road salford m5 5eb great britain residential kpmg,13
815,,Premises on,Cobden Street,"Salford, M6 6LY",Great Britain,"Premises on, Cobden Street, Salford, M6 6LY, Great Britain",Industrial,,GVA,"Premises on Cobden Street Salford, M6 6LY Great Britain Premises on, Cobden Street, Salford, M6 6LY, Great Britain Industrial nan GVA","premises on cobden street salford, m6 6ly great britain premises on, cobden street, salford, m6 6ly, great britain industrial  gva","['premises', 'on', 'cobden', 'street', 'salford', ',', 'm6', '6ly', 'great', 'britain', 'premises', 'on', ',', 'cobden', 'street', ',', 'salford', ',', 'm6', '6ly', ',', 'great', 'britain', 'industrial', 'gva']",premises on cobden street salford m6 6ly great britain premises on cobden street salford m6 6ly great britain industrial gva,13
816,,Premises on,Sovereign Street,"Salford, M6 6LY",Great Britain,"Premises on, Sovereign Street, Salford, M6 6LY, Great Britain",Office,,GVA,"Premises on Sovereign Street Salford, M6 6LY Great Britain Premises on, Sovereign Street, Salford, M6 6LY, Great Britain Office nan GVA","premises on sovereign street salford, m6 6ly great britain premises on, sovereign street, salford, m6 6ly, great britain office  gva","['premises', 'on', 'sovereign', 'street', 'salford', ',', 'm6', '6ly', 'great', 'britain', 'premises', 'on', ',', 'sovereign', 'street', ',', 'salford', ',', 'm6', '6ly', ',', 'great', 'britain', 'office', 'gva']",premises on sovereign street salford m6 6ly great britain premises on sovereign street salford m6 6ly great britain office gva,13
824,,Swadlincote,,South Derbyshire,Great Britain,"Swadlincote, South Derbyshire, Great Britain",Industrial,,Baker Tilly Ryan Glennon,"Swadlincote nan South Derbyshire Great Britain Swadlincote, South Derbyshire, Great Britain Industrial nan Baker Tilly Ryan Glennon","swadlincote  south derbyshire great britain swadlincote, south derbyshire, great britain industrial  baker tilly ryan glennon","['swadlincote', 'south', 'derbyshire', 'great', 'britain', 'swadlincote', ',', 'south', 'derbyshire', ',', 'great', 'britain', 'industrial', 'baker', 'tilly', 'ryan', 'glennon']",swadlincote south derbyshire great britain swadlincote south derbyshire great britain industrial baker tilly ryan glennon,13
825,,Pontlottyn,Rhymney,South Wales,Great Britain,"Pontlottyn, Rhymney, South Wales, Great Britain",Development - Not Commenced,,BDO LLP,"Pontlottyn Rhymney South Wales Great Britain Pontlottyn, Rhymney, South Wales, Great Britain Development - Not Commenced nan BDO LLP","pontlottyn rhymney south wales great britain pontlottyn, rhymney, south wales, great britain development - not commenced  bdo llp","['pontlottyn', 'rhymney', 'south', 'wales', 'great', 'britain', 'pontlottyn', ',', 'rhymney', ',', 'south', 'wales', ',', 'great', 'britain', 'development', '-', 'not', 'commenced', 'bdo', 'llp']",pontlottyn rhymney south wales great britain pontlottyn rhymney south wales great britain development not commenced bdo llp,13
828,,Bohemia Road,,St Leonards-on-sea,Great Britain,"Bohemia Road, St Leonards-on-sea, Great Britain",Mixed Use,,GVA,"Bohemia Road nan St Leonards-on-sea Great Britain Bohemia Road, St Leonards-on-sea, Great Britain Mixed Use nan GVA","bohemia road  st leonards-on-sea great britain bohemia road, st leonards-on-sea, great britain mixed use  gva","['bohemia', 'road', 'st', 'leonards-on-sea', 'great', 'britain', 'bohemia', 'road', ',', 'st', 'leonards-on-sea', ',', 'great', 'britain', 'mixed', 'use', 'gva']",bohemia road st leonards-on-sea great britain bohemia road st leonards-on-sea great britain mixed use gva,13
830,,Burgmuir Road,,Stirling,Great Britain,"Burgmuir Road, Stirling, Great Britain",Retail,,KPMG LLP,"Burgmuir Road nan Stirling Great Britain Burgmuir Road, Stirling, Great Britain Retail nan KPMG LLP","burgmuir road  stirling great britain burgmuir road, stirling, great britain retail  kpmg llp","['burgmuir', 'road', 'stirling', 'great', 'britain', 'burgmuir', 'road', ',', 'stirling', ',', 'great', 'britain', 'retail', 'kpmg', 'llp']",burgmuir road stirling great britain burgmuir road stirling great britain retail kpmg llp,13
831,,Burgmuir Road,,Stirling,Great Britain,"Burgmuir Road, Stirling, Great Britain",Retail,,KPMG LLP,"Burgmuir Road nan Stirling Great Britain Burgmuir Road, Stirling, Great Britain Retail nan KPMG LLP","burgmuir road  stirling great britain burgmuir road, stirling, great britain retail  kpmg llp","['burgmuir', 'road', 'stirling', 'great', 'britain', 'burgmuir', 'road', ',', 'stirling', ',', 'great', 'britain', 'retail', 'kpmg', 'llp']",burgmuir road stirling great britain burgmuir road stirling great britain retail kpmg llp,13
832,,Burgmuir Road,,Stirling,Great Britain,"Burgmuir Road, Stirling, Great Britain",Development - Not Commenced,,KPMG LLP,"Burgmuir Road nan Stirling Great Britain Burgmuir Road, Stirling, Great Britain Development - Not Commenced nan KPMG LLP","burgmuir road  stirling great britain burgmuir road, stirling, great britain development - not commenced  kpmg llp","['burgmuir', 'road', 'stirling', 'great', 'britain', 'burgmuir', 'road', ',', 'stirling', ',', 'great', 'britain', 'development', '-', 'not', 'commenced', 'kpmg', 'llp']",burgmuir road stirling great britain burgmuir road stirling great britain development not commenced kpmg llp,13
833,,Murray Place,,Stirling,Great Britain,"Murray Place, Stirling, Great Britain",Retail,,KPMG LLP,"Murray Place nan Stirling Great Britain Murray Place, Stirling, Great Britain Retail nan KPMG LLP","murray place  stirling great britain murray place, stirling, great britain retail  kpmg llp","['murray', 'place', 'stirling', 'great', 'britain', 'murray', 'place', ',', 'stirling', ',', 'great', 'britain', 'retail', 'kpmg', 'llp']",murray place stirling great britain murray place stirling great britain retail kpmg llp,13
834,,Murray Place,,Stirling,Great Britain,"Murray Place, Stirling, Great Britain",Retail,,KPMG LLP,"Murray Place nan Stirling Great Britain Murray Place, Stirling, Great Britain Retail nan KPMG LLP","murray place  stirling great britain murray place, stirling, great britain retail  kpmg llp","['murray', 'place', 'stirling', 'great', 'britain', 'murray', 'place', ',', 'stirling', ',', 'great', 'britain', 'retail', 'kpmg', 'llp']",murray place stirling great britain murray place stirling great britain retail kpmg llp,13
836,,Station Road,Elmswell,"Suffolk, IP30 9HA",Great Britain,"Station Road, Elmswell, Suffolk, IP30 9HA, Great Britain",Development - Not Commenced,,Allsop LLP,"Station Road Elmswell Suffolk, IP30 9HA Great Britain Station Road, Elmswell, Suffolk, IP30 9HA, Great Britain Development - Not Commenced nan Allsop LLP","station road elmswell suffolk, ip30 9ha great britain station road, elmswell, suffolk, ip30 9ha, great britain development - not commenced  allsop llp","['station', 'road', 'elmswell', 'suffolk', ',', 'ip30', '9ha', 'great', 'britain', 'station', 'road', ',', 'elmswell', ',', 'suffolk', ',', 'ip30', '9ha', ',', 'great', 'britain', 'development', '-', 'not', 'commenced', 'allsop', 'llp']",station road elmswell suffolk ip30 9ha great britain station road elmswell suffolk ip30 9ha great britain development not commenced allsop llp,13
840,,"St Benedicts RC High
School",New Hey Road,Wirral CH49 9BZ,Great Britain,"St Benedicts RC High
School, New Hey Road, Wirral CH49 9BZ, Great Britain",Development - Not Commenced,,MCR,"St Benedicts RC High
School New Hey Road Wirral CH49 9BZ Great Britain St Benedicts RC High
School, New Hey Road, Wirral CH49 9BZ, Great Britain Development - Not Commenced nan MCR","st benedicts rc high school new hey road wirral ch49 9bz great britain st benedicts rc high school, new hey road, wirral ch49 9bz, great britain development - not commenced  mcr","['st', 'benedicts', 'rc', 'high', 'school', 'new', 'hey', 'road', 'wirral', 'ch49', '9bz', 'great', 'britain', 'st', 'benedicts', 'rc', 'high', 'school', ',', 'new', 'hey', 'road', ',', 'wirral', 'ch49', '9bz', ',', 'great', 'britain', 'development', '-', 'not', 'commenced', 'mcr']",st benedicts rc high school new hey road wirral ch49 9bz great britain st benedicts rc high school new hey road wirral ch49 9bz great britain development not commenced mcr,13
841,,Park Lane,Fallings Park,Wolverhampton,Great Britain,"Park Lane, Fallings Park, Wolverhampton, Great Britain",Industrial,,BDO LLP,"Park Lane Fallings Park Wolverhampton Great Britain Park Lane, Fallings Park, Wolverhampton, Great Britain Industrial nan BDO LLP","park lane fallings park wolverhampton great britain park lane, fallings park, wolverhampton, great britain industrial  bdo llp","['park', 'lane', 'fallings', 'park', 'wolverhampton', 'great', 'britain', 'park', 'lane', ',', 'fallings', 'park', ',', 'wolverhampton', ',', 'great', 'britain', 'industrial', 'bdo', 'llp']",park lane fallings park wolverhampton great britain park lane fallings park wolverhampton great britain industrial bdo llp,13
843,,Vale Park West,Evesham,Worcestershire,Great Britain,"Vale Park West, Evesham, Worcestershire, Great Britain",Industrial,,BDO LLP,"Vale Park West Evesham Worcestershire Great Britain Vale Park West, Evesham, Worcestershire, Great Britain Industrial nan BDO LLP","vale park west evesham worcestershire great britain vale park west, evesham, worcestershire, great britain industrial  bdo llp","['vale', 'park', 'west', 'evesham', 'worcestershire', 'great', 'britain', 'vale', 'park', 'west', ',', 'evesham', ',', 'worcestershire', ',', 'great', 'britain', 'industrial', 'bdo', 'llp']",vale park west evesham worcestershire great britain vale park west evesham worcestershire great britain industrial bdo llp,13
