,human_suggested_id,address1,address2,address3,country,fulladdress,assetdescription,additionalassetdescription,receiversfirm,concat,concat_clean,token,token_clean,label
204,,Carrickmines Manor,Glenamuck Road,Dublin 18,Ireland,"Carrickmines Manor, Glenamuck Road, Dublin 18, Ireland",Mixed Use,,Grant Thornton,"Carrickmines Manor Glenamuck Road Dublin 18 Ireland Carrickmines Manor, Glenamuck Road, Dublin 18, Ireland Mixed Use nan Grant Thornton","carrickmines manor glenamuck road dublin_18 ireland carrickmines manor, glenamuck road, dublin_18, ireland mixed use grant thornton","['carrickmines', 'manor', 'glenamuck', 'road', 'dublin_18', 'ireland', 'carrickmines', 'manor', ',', 'glenamuck', 'road', ',', 'dublin_18', ',', 'ireland', 'mixed', 'use', 'grant', 'thornton']",carrickmines manor glenamuck road dublin_18 ireland carrickmines manor glenamuck road dublin_18 ireland mixed use grant thornton,3
205,,Carrickmines Lands,Glenamuck Road,Dublin 18,Ireland,"Carrickmines Lands, Glenamuck Road, Dublin 18, Ireland",Development - Not Commenced,,Grant Thornton,"Carrickmines Lands Glenamuck Road Dublin 18 Ireland Carrickmines Lands, Glenamuck Road, Dublin 18, Ireland Development - Not Commenced nan Grant Thornton","carrickmines lands glenamuck road dublin_18 ireland carrickmines lands, glenamuck road, dublin_18, ireland development - not commenced grant thornton","['carrickmines', 'lands', 'glenamuck', 'road', 'dublin_18', 'ireland', 'carrickmines', 'lands', ',', 'glenamuck', 'road', ',', 'dublin_18', ',', 'ireland', 'development', '-', 'not', 'commenced', 'grant', 'thornton']",carrickmines lands glenamuck road dublin_18 ireland carrickmines lands glenamuck road dublin_18 ireland development not commenced grant thornton,3
206,,Murphystown Road,Sandyford,Dublin 18,Ireland,"Murphystown Road, Sandyford, Dublin 18, Ireland",Residential,,Baker Tilly Ryan Glennon,"Murphystown Road Sandyford Dublin 18 Ireland Murphystown Road, Sandyford, Dublin 18, Ireland Residential nan Baker Tilly Ryan Glennon","murphystown road sandyford dublin_18 ireland murphystown road, sandyford, dublin_18, ireland residential baker tilly ryan glennon","['murphystown', 'road', 'sandyford', 'dublin_18', 'ireland', 'murphystown', 'road', ',', 'sandyford', ',', 'dublin_18', ',', 'ireland', 'residential', 'baker', 'tilly', 'ryan', 'glennon']",murphystown road sandyford dublin_18 ireland murphystown road sandyford dublin_18 ireland residential baker tilly ryan glennon,3
207,,Rockbrook,Sandyford,Dublin 18,Ireland,"Rockbrook, Sandyford, Dublin 18, Ireland",Development - Commenced,,RSM Farrell Grant Sparks,"Rockbrook Sandyford Dublin 18 Ireland Rockbrook, Sandyford, Dublin 18, Ireland Development - Commenced nan RSM Farrell Grant Sparks","rockbrook sandyford dublin_18 ireland rockbrook, sandyford, dublin_18, ireland development - commenced rsm farrell grant sparks","['rockbrook', 'sandyford', 'dublin_18', 'ireland', 'rockbrook', ',', 'sandyford', ',', 'dublin_18', ',', 'ireland', 'development', '-', 'commenced', 'rsm', 'farrell', 'grant', 'sparks']",rockbrook sandyford dublin_18 ireland rockbrook sandyford dublin_18 ireland development commenced rsm farrell grant sparks,3
208,,"Beacon South
Quarter",Sandyford,Dublin 18,Ireland,"Beacon South
Quarter, Sandyford, Dublin 18, Ireland",Mixed Use,,Mazars,"Beacon South
Quarter Sandyford Dublin 18 Ireland Beacon South
Quarter, Sandyford, Dublin 18, Ireland Mixed Use nan Mazars","beacon south quarter sandyford dublin_18 ireland beacon south quarter, sandyford, dublin_18, ireland mixed use mazars","['beacon', 'south', 'quarter', 'sandyford', 'dublin_18', 'ireland', 'beacon', 'south', 'quarter', ',', 'sandyford', ',', 'dublin_18', ',', 'ireland', 'mixed', 'use', 'mazars']",beacon south quarter sandyford dublin_18 ireland beacon south quarter sandyford dublin_18 ireland mixed use mazars,3
209,,"Beacon South
Quarter",Sandyford,Dublin 18,Ireland,"Beacon South
Quarter, Sandyford, Dublin 18, Ireland",Development - Commenced,,Mazars,"Beacon South
Quarter Sandyford Dublin 18 Ireland Beacon South
Quarter, Sandyford, Dublin 18, Ireland Development - Commenced nan Mazars","beacon south quarter sandyford dublin_18 ireland beacon south quarter, sandyford, dublin_18, ireland development - commenced mazars","['beacon', 'south', 'quarter', 'sandyford', 'dublin_18', 'ireland', 'beacon', 'south', 'quarter', ',', 'sandyford', ',', 'dublin_18', ',', 'ireland', 'development', '-', 'commenced', 'mazars']",beacon south quarter sandyford dublin_18 ireland beacon south quarter sandyford dublin_18 ireland development commenced mazars,3
210,,"Beacon South
Quarter",Sandyford,Dublin 18,Ireland,"Beacon South
Quarter, Sandyford, Dublin 18, Ireland",Development - Not Commenced,,Mazars,"Beacon South
Quarter Sandyford Dublin 18 Ireland Beacon South
Quarter, Sandyford, Dublin 18, Ireland Development - Not Commenced nan Mazars","beacon south quarter sandyford dublin_18 ireland beacon south quarter, sandyford, dublin_18, ireland development - not commenced mazars","['beacon', 'south', 'quarter', 'sandyford', 'dublin_18', 'ireland', 'beacon', 'south', 'quarter', ',', 'sandyford', ',', 'dublin_18', ',', 'ireland', 'development', '-', 'not', 'commenced', 'mazars']",beacon south quarter sandyford dublin_18 ireland beacon south quarter sandyford dublin_18 ireland development not commenced mazars,3
211,,Carmanhall Road,Sandyford,Dublin 18,Ireland,"Carmanhall Road, Sandyford, Dublin 18, Ireland",Development - Not Commenced,,PwC,"Carmanhall Road Sandyford Dublin 18 Ireland Carmanhall Road, Sandyford, Dublin 18, Ireland Development - Not Commenced nan PwC","carmanhall road sandyford dublin_18 ireland carmanhall road, sandyford, dublin_18, ireland development - not commenced pwc","['carmanhall', 'road', 'sandyford', 'dublin_18', 'ireland', 'carmanhall', 'road', ',', 'sandyford', ',', 'dublin_18', ',', 'ireland', 'development', '-', 'not', 'commenced', 'pwc']",carmanhall road sandyford dublin_18 ireland carmanhall road sandyford dublin_18 ireland development not commenced pwc,3
212,,Tallaght Cross West,Tallaght,Dublin 18,Ireland,"Tallaght Cross West, Tallaght, Dublin 18, Ireland",Mixed Use,,kavanaghfennell,"Tallaght Cross West Tallaght Dublin 18 Ireland Tallaght Cross West, Tallaght, Dublin 18, Ireland Mixed Use nan kavanaghfennell","tallaght cross west tallaght dublin_18 ireland tallaght cross west, tallaght, dublin_18, ireland mixed use kavanaghfennell","['tallaght', 'cross', 'west', 'tallaght', 'dublin_18', 'ireland', 'tallaght', 'cross', 'west', ',', 'tallaght', ',', 'dublin_18', ',', 'ireland', 'mixed', 'use', 'kavanaghfennell']",tallaght cross west tallaght dublin_18 ireland tallaght cross west tallaght dublin_18 ireland mixed use kavanaghfennell,3
213,,Maldron Hotel,Cardiff Lane,Dublin 2,Ireland,"Maldron Hotel, Cardiff Lane, Dublin 2, Ireland",Hotel,,KPMG,"Maldron Hotel Cardiff Lane Dublin 2 Ireland Maldron Hotel, Cardiff Lane, Dublin 2, Ireland Hotel nan KPMG","maldron hotel cardiff lane dublin_2 ireland maldron hotel, cardiff lane, dublin_2, ireland hotel kpmg","['maldron', 'hotel', 'cardiff', 'lane', 'dublin_2', 'ireland', 'maldron', 'hotel', ',', 'cardiff', 'lane', ',', 'dublin_2', ',', 'ireland', 'hotel', 'kpmg']",maldron hotel cardiff lane dublin_2 ireland maldron hotel cardiff lane dublin_2 ireland hotel kpmg,3
221,,St Stephens Green,,Dublin 2,Ireland,"St Stephens Green, Dublin 2, Ireland",Development - Commenced,,Ferris & Associates,"St Stephens Green nan Dublin 2 Ireland St Stephens Green, Dublin 2, Ireland Development - Commenced nan Ferris & Associates","st stephens green dublin_2 ireland st stephens green, dublin_2, ireland development - commenced ferris & associates","['st', 'stephens', 'green', 'dublin_2', 'ireland', 'st', 'stephens', 'green', ',', 'dublin_2', ',', 'ireland', 'development', '-', 'commenced', 'ferris', '&', 'associates']",st stephens green dublin_2 ireland st stephens green dublin_2 ireland development commenced ferris associates,3
254,,"Cerain units at St
Stephens Green",,Dublin 2,Ireland,"Cerain units at St
Stephens Green, Dublin 2, Ireland",Office,,BDO Ireland,"Cerain units at St
Stephens Green nan Dublin 2 Ireland Cerain units at St
Stephens Green, Dublin 2, Ireland Office nan BDO Ireland","cerain units at st stephens green dublin_2 ireland cerain units at st stephens green, dublin_2, ireland office bdo ireland","['cerain', 'units', 'at', 'st', 'stephens', 'green', 'dublin_2', 'ireland', 'cerain', 'units', 'at', 'st', 'stephens', 'green', ',', 'dublin_2', ',', 'ireland', 'office', 'bdo', 'ireland']",cerain units at st stephens green dublin_2 ireland cerain units at st stephens green dublin_2 ireland office bdo ireland,3
261,,"St.
Edmund's",Palmerstown,Dublin 20,Ireland,"St.
Edmund's, Palmerstown, Dublin 20, Ireland",Residential,,Grant Thornton,"St.
Edmund's Palmerstown Dublin 20 Ireland St.
Edmund's, Palmerstown, Dublin 20, Ireland Residential nan Grant Thornton","st. edmund's palmerstown dublin_20 ireland st. edmund's, palmerstown, dublin_20, ireland residential grant thornton","['st.', 'edmund', ""'s"", 'palmerstown', 'dublin_20', 'ireland', 'st.', 'edmund', ""'s"", ',', 'palmerstown', ',', 'dublin_20', ',', 'ireland', 'residential', 'grant', 'thornton']",st. edmund 's palmerstown dublin_20 ireland st. edmund 's palmerstown dublin_20 ireland residential grant thornton,3
262,,Clarion Hotel,Liffey Valley,Dublin 22,Ireland,"Clarion Hotel, Liffey Valley, Dublin 22, Ireland",Hotel,,KPMG,"Clarion Hotel Liffey Valley Dublin 22 Ireland Clarion Hotel, Liffey Valley, Dublin 22, Ireland Hotel nan KPMG","clarion hotel liffey valley dublin_22 ireland clarion hotel, liffey valley, dublin_22, ireland hotel kpmg","['clarion', 'hotel', 'liffey', 'valley', 'dublin_22', 'ireland', 'clarion', 'hotel', ',', 'liffey', 'valley', ',', 'dublin_22', ',', 'ireland', 'hotel', 'kpmg']",clarion hotel liffey valley dublin_22 ireland clarion hotel liffey valley dublin_22 ireland hotel kpmg,3
263,,Corkagh Park,Naas Road,Dublin 22,Ireland,"Corkagh Park, Naas Road, Dublin 22, Ireland",Industrial,,kavanaghfennell,"Corkagh Park Naas Road Dublin 22 Ireland Corkagh Park, Naas Road, Dublin 22, Ireland Industrial nan kavanaghfennell","corkagh park naas road dublin_22 ireland corkagh park, naas road, dublin_22, ireland industrial kavanaghfennell","['corkagh', 'park', 'naas', 'road', 'dublin_22', 'ireland', 'corkagh', 'park', ',', 'naas', 'road', ',', 'dublin_22', ',', 'ireland', 'industrial', 'kavanaghfennell']",corkagh park naas road dublin_22 ireland corkagh park naas road dublin_22 ireland industrial kavanaghfennell,3
264,,Corkagh Park,Naas Road,Dublin 23,Ireland,"Corkagh Park, Naas Road, Dublin 23, Ireland",Agricultural Land,,kavanaghfennell,"Corkagh Park Naas Road Dublin 23 Ireland Corkagh Park, Naas Road, Dublin 23, Ireland Agricultural Land nan kavanaghfennell","corkagh park naas road dublin_23 ireland corkagh park, naas road, dublin_23, ireland agricultural land kavanaghfennell","['corkagh', 'park', 'naas', 'road', 'dublin_23', 'ireland', 'corkagh', 'park', ',', 'naas', 'road', ',', 'dublin_23', ',', 'ireland', 'agricultural', 'land', 'kavanaghfennell']",corkagh park naas road dublin_23 ireland corkagh park naas road dublin_23 ireland agricultural land kavanaghfennell,3
265,,Airton Road,Tallaght,Dublin 24,Ireland,"Airton Road, Tallaght, Dublin 24, Ireland",Industrial,,BDO,"Airton Road Tallaght Dublin 24 Ireland Airton Road, Tallaght, Dublin 24, Ireland Industrial nan BDO","airton road tallaght dublin_24 ireland airton road, tallaght, dublin_24, ireland industrial bdo","['airton', 'road', 'tallaght', 'dublin_24', 'ireland', 'airton', 'road', ',', 'tallaght', ',', 'dublin_24', ',', 'ireland', 'industrial', 'bdo']",airton road tallaght dublin_24 ireland airton road tallaght dublin_24 ireland industrial bdo,3
268,,Strandville Ave,North Strand Road,Dublin 3,Ireland,"Strandville Ave, North Strand Road, Dublin 3, Ireland",Residential,,Ferris & Associates,"Strandville Ave North Strand Road Dublin 3 Ireland Strandville Ave, North Strand Road, Dublin 3, Ireland Residential nan Ferris & Associates","strandville ave north strand road dublin_3 ireland strandville ave, north strand road, dublin_3, ireland residential ferris & associates","['strandville', 'ave', 'north', 'strand', 'road', 'dublin_3', 'ireland', 'strandville', 'ave', ',', 'north', 'strand', 'road', ',', 'dublin_3', ',', 'ireland', 'residential', 'ferris', '&', 'associates']",strandville ave north strand road dublin_3 ireland strandville ave north strand road dublin_3 ireland residential ferris associates,3
269,,Hibernian Ave,North Strand Road,Dublin 3,Ireland,"Hibernian Ave, North Strand Road, Dublin 3, Ireland",Residential,,Ferris & Associates,"Hibernian Ave North Strand Road Dublin 3 Ireland Hibernian Ave, North Strand Road, Dublin 3, Ireland Residential nan Ferris & Associates","hibernian ave north strand road dublin_3 ireland hibernian ave, north strand road, dublin_3, ireland residential ferris & associates","['hibernian', 'ave', 'north', 'strand', 'road', 'dublin_3', 'ireland', 'hibernian', 'ave', ',', 'north', 'strand', 'road', ',', 'dublin_3', ',', 'ireland', 'residential', 'ferris', '&', 'associates']",hibernian ave north strand road dublin_3 ireland hibernian ave north strand road dublin_3 ireland residential ferris associates,3
299,,"Lower Beechwood
Avenue",Rathgar,Dublin 6,Ireland,"Lower Beechwood
Avenue, Rathgar, Dublin 6, Ireland",Residential,,Ferris & Associates,"Lower Beechwood
Avenue Rathgar Dublin 6 Ireland Lower Beechwood
Avenue, Rathgar, Dublin 6, Ireland Residential nan Ferris & Associates","lower beechwood avenue rathgar dublin_6 ireland lower beechwood avenue, rathgar, dublin_6, ireland residential ferris & associates","['lower', 'beechwood', 'avenue', 'rathgar', 'dublin_6', 'ireland', 'lower', 'beechwood', 'avenue', ',', 'rathgar', ',', 'dublin_6', ',', 'ireland', 'residential', 'ferris', '&', 'associates']",lower beechwood avenue rathgar dublin_6 ireland lower beechwood avenue rathgar dublin_6 ireland residential ferris associates,3
300,,Garville Avenue,Rathgar,Dublin 6,Ireland,"Garville Avenue, Rathgar, Dublin 6, Ireland",Residential,,Ferris & Associates,"Garville Avenue Rathgar Dublin 6 Ireland Garville Avenue, Rathgar, Dublin 6, Ireland Residential nan Ferris & Associates","garville avenue rathgar dublin_6 ireland garville avenue, rathgar, dublin_6, ireland residential ferris & associates","['garville', 'avenue', 'rathgar', 'dublin_6', 'ireland', 'garville', 'avenue', ',', 'rathgar', ',', 'dublin_6', ',', 'ireland', 'residential', 'ferris', '&', 'associates']",garville avenue rathgar dublin_6 ireland garville avenue rathgar dublin_6 ireland residential ferris associates,3
301,,"Former Rowan's
Bakery site",Rathmines,Dublin 6,Ireland,"Former Rowan's
Bakery site, Rathmines, Dublin 6, Ireland",Development - Not Commenced,,Grant Thornton,"Former Rowan's
Bakery site Rathmines Dublin 6 Ireland Former Rowan's
Bakery site, Rathmines, Dublin 6, Ireland Development - Not Commenced nan Grant Thornton","former rowan's bakery site rathmines dublin_6 ireland former rowan's bakery site, rathmines, dublin_6, ireland development - not commenced grant thornton","['former', 'rowan', ""'s"", 'bakery', 'site', 'rathmines', 'dublin_6', 'ireland', 'former', 'rowan', ""'s"", 'bakery', 'site', ',', 'rathmines', ',', 'dublin_6', ',', 'ireland', 'development', '-', 'not', 'commenced', 'grant', 'thornton']",former rowan 's bakery site rathmines dublin_6 ireland former rowan 's bakery site rathmines dublin_6 ireland development not commenced grant thornton,3
302,,"Lower Rathmines
Road",Rathmines,Dublin 6,Ireland,"Lower Rathmines
Road, Rathmines, Dublin 6, Ireland",Public House,,kavanaghfennell,"Lower Rathmines
Road Rathmines Dublin 6 Ireland Lower Rathmines
Road, Rathmines, Dublin 6, Ireland Public House nan kavanaghfennell","lower rathmines road rathmines dublin_6 ireland lower rathmines road, rathmines, dublin_6, ireland public house kavanaghfennell","['lower', 'rathmines', 'road', 'rathmines', 'dublin_6', 'ireland', 'lower', 'rathmines', 'road', ',', 'rathmines', ',', 'dublin_6', ',', 'ireland', 'public', 'house', 'kavanaghfennell']",lower rathmines road rathmines dublin_6 ireland lower rathmines road rathmines dublin_6 ireland public house kavanaghfennell,3
303,,"Lower Rathmines
Road",Rathmines,Dublin 6,Ireland,"Lower Rathmines
Road, Rathmines, Dublin 6, Ireland",Residential,,kavanaghfennell,"Lower Rathmines
Road Rathmines Dublin 6 Ireland Lower Rathmines
Road, Rathmines, Dublin 6, Ireland Residential nan kavanaghfennell","lower rathmines road rathmines dublin_6 ireland lower rathmines road, rathmines, dublin_6, ireland residential kavanaghfennell","['lower', 'rathmines', 'road', 'rathmines', 'dublin_6', 'ireland', 'lower', 'rathmines', 'road', ',', 'rathmines', ',', 'dublin_6', ',', 'ireland', 'residential', 'kavanaghfennell']",lower rathmines road rathmines dublin_6 ireland lower rathmines road rathmines dublin_6 ireland residential kavanaghfennell,3
304,,Grosvenor Square,Rathmines,Dublin 6,Ireland,"Grosvenor Square, Rathmines, Dublin 6, Ireland",Residential,,Knight Frank Ireland,"Grosvenor Square Rathmines Dublin 6 Ireland Grosvenor Square, Rathmines, Dublin 6, Ireland Residential nan Knight Frank Ireland","grosvenor square rathmines dublin_6 ireland grosvenor square, rathmines, dublin_6, ireland residential knight frank ireland","['grosvenor', 'square', 'rathmines', 'dublin_6', 'ireland', 'grosvenor', 'square', ',', 'rathmines', ',', 'dublin_6', ',', 'ireland', 'residential', 'knight', 'frank', 'ireland']",grosvenor square rathmines dublin_6 ireland grosvenor square rathmines dublin_6 ireland residential knight frank ireland,3
305,,Grosvenor Mews,Rathmines,Dublin 6,Ireland,"Grosvenor Mews, Rathmines, Dublin 6, Ireland",Residential,,Knight Frank Ireland,"Grosvenor Mews Rathmines Dublin 6 Ireland Grosvenor Mews, Rathmines, Dublin 6, Ireland Residential nan Knight Frank Ireland","grosvenor mews rathmines dublin_6 ireland grosvenor mews, rathmines, dublin_6, ireland residential knight frank ireland","['grosvenor', 'mews', 'rathmines', 'dublin_6', 'ireland', 'grosvenor', 'mews', ',', 'rathmines', ',', 'dublin_6', ',', 'ireland', 'residential', 'knight', 'frank', 'ireland']",grosvenor mews rathmines dublin_6 ireland grosvenor mews rathmines dublin_6 ireland residential knight frank ireland,3
336,,The Waterfront,Drumcondra,Dublin 9,Ireland,"The Waterfront, Drumcondra, Dublin 9, Ireland",Mixed Use,,Grant Thornton,"The Waterfront Drumcondra Dublin 9 Ireland The Waterfront, Drumcondra, Dublin 9, Ireland Mixed Use nan Grant Thornton","the waterfront drumcondra dublin_9 ireland the waterfront, drumcondra, dublin_9, ireland mixed use grant thornton","['the', 'waterfront', 'drumcondra', 'dublin_9', 'ireland', 'the', 'waterfront', ',', 'drumcondra', ',', 'dublin_9', ',', 'ireland', 'mixed', 'use', 'grant', 'thornton']",the waterfront drumcondra dublin_9 ireland the waterfront drumcondra dublin_9 ireland mixed use grant thornton,3
337,,Whitworth Road,Drumcondra,Dublin 9,Ireland,"Whitworth Road, Drumcondra, Dublin 9, Ireland",Residential,,Ferris & Associates,"Whitworth Road Drumcondra Dublin 9 Ireland Whitworth Road, Drumcondra, Dublin 9, Ireland Residential nan Ferris & Associates","whitworth road drumcondra dublin_9 ireland whitworth road, drumcondra, dublin_9, ireland residential ferris & associates","['whitworth', 'road', 'drumcondra', 'dublin_9', 'ireland', 'whitworth', 'road', ',', 'drumcondra', ',', 'dublin_9', ',', 'ireland', 'residential', 'ferris', '&', 'associates']",whitworth road drumcondra dublin_9 ireland whitworth road drumcondra dublin_9 ireland residential ferris associates,3
338,,Botanic Road,Glasnevin,Dublin 9,Ireland,"Botanic Road, Glasnevin, Dublin 9, Ireland",Development - Not Commenced,,PwC,"Botanic Road Glasnevin Dublin 9 Ireland Botanic Road, Glasnevin, Dublin 9, Ireland Development - Not Commenced nan PwC","botanic road glasnevin dublin_9 ireland botanic road, glasnevin, dublin_9, ireland development - not commenced pwc","['botanic', 'road', 'glasnevin', 'dublin_9', 'ireland', 'botanic', 'road', ',', 'glasnevin', ',', 'dublin_9', ',', 'ireland', 'development', '-', 'not', 'commenced', 'pwc']",botanic road glasnevin dublin_9 ireland botanic road glasnevin dublin_9 ireland development not commenced pwc,3
339,,"Certain Houses at
Botanic Road",Glasnevin,Dublin 9,Ireland,"Certain Houses at
Botanic Road, Glasnevin, Dublin 9, Ireland",Residential,,PwC,"Certain Houses at
Botanic Road Glasnevin Dublin 9 Ireland Certain Houses at
Botanic Road, Glasnevin, Dublin 9, Ireland Residential nan PwC","certain houses at botanic road glasnevin dublin_9 ireland certain houses at botanic road, glasnevin, dublin_9, ireland residential pwc","['certain', 'houses', 'at', 'botanic', 'road', 'glasnevin', 'dublin_9', 'ireland', 'certain', 'houses', 'at', 'botanic', 'road', ',', 'glasnevin', ',', 'dublin_9', ',', 'ireland', 'residential', 'pwc']",certain houses at botanic road glasnevin dublin_9 ireland certain houses at botanic road glasnevin dublin_9 ireland residential pwc,3
340,,Charlemont,Griffith Avenue,Dublin 9,Ireland,"Charlemont, Griffith Avenue, Dublin 9, Ireland",Residential,,Ferris & Associates,"Charlemont Griffith Avenue Dublin 9 Ireland Charlemont, Griffith Avenue, Dublin 9, Ireland Residential nan Ferris & Associates","charlemont griffith avenue dublin_9 ireland charlemont, griffith avenue, dublin_9, ireland residential ferris & associates","['charlemont', 'griffith', 'avenue', 'dublin_9', 'ireland', 'charlemont', ',', 'griffith', 'avenue', ',', 'dublin_9', ',', 'ireland', 'residential', 'ferris', '&', 'associates']",charlemont griffith avenue dublin_9 ireland charlemont griffith avenue dublin_9 ireland residential ferris associates,3
341,,Heywood,Santry,Dublin 9,Ireland,"Heywood, Santry, Dublin 9, Ireland",Development - Commenced,,Grant Thornton,"Heywood Santry Dublin 9 Ireland Heywood, Santry, Dublin 9, Ireland Development - Commenced nan Grant Thornton","heywood santry dublin_9 ireland heywood, santry, dublin_9, ireland development - commenced grant thornton","['heywood', 'santry', 'dublin_9', 'ireland', 'heywood', ',', 'santry', ',', 'dublin_9', ',', 'ireland', 'development', '-', 'commenced', 'grant', 'thornton']",heywood santry dublin_9 ireland heywood santry dublin_9 ireland development commenced grant thornton,3
342,,Northwood Court,Santry,Dublin 9,Ireland,"Northwood Court, Santry, Dublin 9, Ireland",Office,,Mazars,"Northwood Court Santry Dublin 9 Ireland Northwood Court, Santry, Dublin 9, Ireland Office nan Mazars","northwood court santry dublin_9 ireland northwood court, santry, dublin_9, ireland office mazars","['northwood', 'court', 'santry', 'dublin_9', 'ireland', 'northwood', 'court', ',', 'santry', ',', 'dublin_9', ',', 'ireland', 'office', 'mazars']",northwood court santry dublin_9 ireland northwood court santry dublin_9 ireland office mazars,3
343,,Northwood House,Santry,Dublin 9,Ireland,"Northwood House, Santry, Dublin 9, Ireland",Office,,Mazars,"Northwood House Santry Dublin 9 Ireland Northwood House, Santry, Dublin 9, Ireland Office nan Mazars","northwood house santry dublin_9 ireland northwood house, santry, dublin_9, ireland office mazars","['northwood', 'house', 'santry', 'dublin_9', 'ireland', 'northwood', 'house', ',', 'santry', ',', 'dublin_9', ',', 'ireland', 'office', 'mazars']",northwood house santry dublin_9 ireland northwood house santry dublin_9 ireland office mazars,3
344,,Northwood,Santry,Dublin 9,Ireland,"Northwood, Santry, Dublin 9, Ireland",Development - Not Commenced,,Mazars,"Northwood Santry Dublin 9 Ireland Northwood, Santry, Dublin 9, Ireland Development - Not Commenced nan Mazars","northwood santry dublin_9 ireland northwood, santry, dublin_9, ireland development - not commenced mazars","['northwood', 'santry', 'dublin_9', 'ireland', 'northwood', ',', 'santry', ',', 'dublin_9', ',', 'ireland', 'development', '-', 'not', 'commenced', 'mazars']",northwood santry dublin_9 ireland northwood santry dublin_9 ireland development not commenced mazars,3
345,,Temple Court,Santry,Dublin 9,Ireland,"Temple Court, Santry, Dublin 9, Ireland",Residential,,Mazars,"Temple Court Santry Dublin 9 Ireland Temple Court, Santry, Dublin 9, Ireland Residential nan Mazars","temple court santry dublin_9 ireland temple court, santry, dublin_9, ireland residential mazars","['temple', 'court', 'santry', 'dublin_9', 'ireland', 'temple', 'court', ',', 'santry', ',', 'dublin_9', ',', 'ireland', 'residential', 'mazars']",temple court santry dublin_9 ireland temple court santry dublin_9 ireland residential mazars,3
346,,Northwood Avenue,Santry,Dublin 9,Ireland,"Northwood Avenue, Santry, Dublin 9, Ireland",Office,,Mazars,"Northwood Avenue Santry Dublin 9 Ireland Northwood Avenue, Santry, Dublin 9, Ireland Office nan Mazars","northwood avenue santry dublin_9 ireland northwood avenue, santry, dublin_9, ireland office mazars","['northwood', 'avenue', 'santry', 'dublin_9', 'ireland', 'northwood', 'avenue', ',', 'santry', ',', 'dublin_9', ',', 'ireland', 'office', 'mazars']",northwood avenue santry dublin_9 ireland northwood avenue santry dublin_9 ireland office mazars,3
347,,Woodford Court,Santry,Dublin 9,Ireland,"Woodford Court, Santry, Dublin 9, Ireland",Office,,Mazars,"Woodford Court Santry Dublin 9 Ireland Woodford Court, Santry, Dublin 9, Ireland Office nan Mazars","woodford court santry dublin_9 ireland woodford court, santry, dublin_9, ireland office mazars","['woodford', 'court', 'santry', 'dublin_9', 'ireland', 'woodford', 'court', ',', 'santry', ',', 'dublin_9', ',', 'ireland', 'office', 'mazars']",woodford court santry dublin_9 ireland woodford court santry dublin_9 ireland office mazars,3
414,,Patrick Street,Ballyragget,Kilkenny,Ireland,"Patrick Street, Ballyragget, Kilkenny, Ireland",Residential,,Ferris & Associates,"Patrick Street Ballyragget Kilkenny Ireland Patrick Street, Ballyragget, Kilkenny, Ireland Residential nan Ferris & Associates","patrick street ballyragget kilkenny ireland patrick street, ballyragget, kilkenny, ireland residential  ferris & associates","['patrick', 'street', 'ballyragget', 'kilkenny', 'ireland', 'patrick', 'street', ',', 'ballyragget', ',', 'kilkenny', ',', 'ireland', 'residential', 'ferris', '&', 'associates']",patrick street ballyragget kilkenny ireland patrick street ballyragget kilkenny ireland residential ferris associates,3
415,,"Love
Lane",Castlecomer,Kilkenny,Ireland,"Love
Lane, Castlecomer, Kilkenny, Ireland",Residential,,Ferris & Associates,"Love
Lane Castlecomer Kilkenny Ireland Love
Lane, Castlecomer, Kilkenny, Ireland Residential nan Ferris & Associates","love lane castlecomer kilkenny ireland love lane, castlecomer, kilkenny, ireland residential  ferris & associates","['love', 'lane', 'castlecomer', 'kilkenny', 'ireland', 'love', 'lane', ',', 'castlecomer', ',', 'kilkenny', ',', 'ireland', 'residential', 'ferris', '&', 'associates']",love lane castlecomer kilkenny ireland love lane castlecomer kilkenny ireland residential ferris associates,3
416,,Bowden's Row,Castlecomer,Kilkenny,Ireland,"Bowden's Row, Castlecomer, Kilkenny, Ireland",Residential,,Ferris & Associates,"Bowden's Row Castlecomer Kilkenny Ireland Bowden's Row, Castlecomer, Kilkenny, Ireland Residential nan Ferris & Associates","bowden's row castlecomer kilkenny ireland bowden's row, castlecomer, kilkenny, ireland residential  ferris & associates","['bowden', ""'s"", 'row', 'castlecomer', 'kilkenny', 'ireland', 'bowden', ""'s"", 'row', ',', 'castlecomer', ',', 'kilkenny', ',', 'ireland', 'residential', 'ferris', '&', 'associates']",bowden 's row castlecomer kilkenny ireland bowden 's row castlecomer kilkenny ireland residential ferris associates,3
417,,Gragara,Jenkinstown,Kilkenny,Ireland,"Gragara, Jenkinstown, Kilkenny, Ireland",Residential,,Ferris & Associates,"Gragara Jenkinstown Kilkenny Ireland Gragara, Jenkinstown, Kilkenny, Ireland Residential nan Ferris & Associates","gragara jenkinstown kilkenny ireland gragara, jenkinstown, kilkenny, ireland residential  ferris & associates","['gragara', 'jenkinstown', 'kilkenny', 'ireland', 'gragara', ',', 'jenkinstown', ',', 'kilkenny', ',', 'ireland', 'residential', 'ferris', '&', 'associates']",gragara jenkinstown kilkenny ireland gragara jenkinstown kilkenny ireland residential ferris associates,3
